Site,Product,SerialNumber,Special Build Name,Special Build Description,Unit Number,Station ID,Test Pass/Fail Status,StartTime,EndTime
FXGL,D42,C39YT036N2RL,D42-CARRIER,D42-CARRIER_1R5WJS,004531,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 10:33:24,2019-07-05 10:36:11
FXGL,D42,C39YT06NN2RK,D42-CARRIER,D42-CARRIER_1R3BJ,003004,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:27:12,2019-07-05 11:30:07
FXGL,D42,C39YT072N2RK,D42-CARRIER,D42-CARRIER_1R3BJ,003017,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 11:10:01,2019-07-05 11:12:58
FXGL,D42,C39YT075N2RK,D42-CARRIER,D42-CARRIER_1R3BJ,003021,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:42:00,2019-07-05 11:44:57
FXGL,D42,C39YT07JN2RK,D42-CARRIER,D42-CARRIER_1R3BJ,003035,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 13:40:22,2019-07-05 13:43:19
FXGL,D42,C39YT08FN2RK,D42-CARRIER,D42-CARRIER_1R3BJ,003065,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 11:42:49,2019-07-05 11:45:45
FXGL,D42,C39YT08KN2RK,D42-CARRIER,D42-CARRIER_1R3BJ,003069,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 13:41:08,2019-07-05 13:44:06
FXGL,D42,C39YV004N2RR,D42-CARRIER,D42-CARRIER_1R5WJ,005113,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:38:35,2019-07-05 11:41:30
FXGL,D42,C39YV00DN2QQ,D42-CARRIER,D42-CARRIER_3R6GJ,006255,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:31:06,2019-07-05 11:34:01
FXGL,D42,C39YV00QN2RR,D42-CARRIER,D42-CARRIER_1R5WJ,005083,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 10:58:41,2019-07-05 11:01:38
FXGL,D42,C39YV00YN2RR,D42-CARRIER,D42-CARRIER_1R5WJ,005063,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:11:54,2019-07-05 11:14:41
FXGL,D42,C39YV015N2QQ,D42-CARRIER,D42-CARRIER_3R6GJ,006253,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 13:59:25,2019-07-05 14:02:22
FXGL,D42,C39YV017N2RR,D42-CARRIER,D42-CARRIER_1R5WJ,005054,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 11:13:13,2019-07-05 11:15:59
FXGL,D42,C39YV01SN2QQ,D42-CARRIER,D42-CARRIER_3R6GJ,006205,FXGL_C03-3F-DQE_11_QT1-PREBURN,PASS,2019-07-05 10:55:10,2019-07-05 10:58:06
FXGL,D42,C39YV01UN2QQ,D42-CARRIER,D42-CARRIER_3R6GJ,006201,FXGL_C03-3F-DQE_3_QT1-PREBURN,PASS,2019-07-05 11:01:49,2019-07-05 11:04:44
FXGL,D42,C39YV01YN2QQ,D42-CARRIER,D42-CARRIER_3R6GJ,006194,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 10:55:08,2019-07-05 10:58:04
FXGL,D42,C39YK001MKLJ,D42-EVT,D42-EVT_6AFR2RF,005430,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:34:02,2019-07-05 14:36:49
FXGL,D42,C39YK001MKLJ,D42-EVT,D42-EVT_6AFR2RF,005430,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 14:37:58,2019-07-05 14:40:45
FXGL,D42,C39YK001MKLJ,D42-EVT,D42-EVT_6AFR2RF,005430,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:46:39,2019-07-05 14:49:26
FXGL,D42,C39YK002MKLJ,D42-EVT,D42-EVT_6AFR2RF,005429,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:13:09,2019-07-05 14:15:57
FXGL,D42,C39YK002MKLJ,D42-EVT,D42-EVT_6AFR2RF,005429,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:17:51,2019-07-05 14:20:39
FXGL,D42,C39YK002MKLJ,D42-EVT,D42-EVT_6AFR2RF,005429,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 14:21:27,2019-07-05 14:24:16
FXGL,D42,C39YK00FMKLJ,D42-EVT,D42-EVT_6AFR2RF,005416,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:37:45,2019-07-05 14:40:32
FXGL,D42,C39YK00FMKLJ,D42-EVT,D42-EVT_6AFR2RF,005416,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 14:42:14,2019-07-05 14:45:00
FXGL,D42,C39YK00FMKLJ,D42-EVT,D42-EVT_6AFR2RF,005416,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 14:46:07,2019-07-05 14:48:53
FXGL,D42,C39YK07WMKLQ,D42-EVT,D42-EVT_5AFR3RFS,005968,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:50:57,2019-07-05 14:53:45
FXGL,D42,C39YK07WMKLQ,D42-EVT,D42-EVT_5AFR3RFS,005968,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:54:30,2019-07-05 14:57:18
FXGL,D42,C39YK07WMKLQ,D42-EVT,D42-EVT_5AFR3RFS,005968,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 15:00:10,2019-07-05 15:02:59
FXGL,D42,C39YK09DMKLN,D42-EVT,D42-EVT_2AFR1BFS,004962,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:22:37,2019-07-05 14:25:26
FXGL,D42,C39YK09DMKLN,D42-EVT,D42-EVT_2AFR1BFS,004962,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:26:03,2019-07-05 14:28:53
FXGL,D42,C39YK09DMKLN,D42-EVT,D42-EVT_2AFR1BFS,004962,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 14:30:07,2019-07-05 14:32:56
FXGL,D42,C39YK0A5MKL7,D42-EVT,D42-EVT_6AFR1BF,004812,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:42:24,2019-07-05 14:45:12
FXGL,D42,C39YK0A5MKL7,D42-EVT,D42-EVT_6AFR1BF,004812,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 14:49:22,2019-07-05 14:52:10
FXGL,D42,C39YK0A5MKL7,D42-EVT,D42-EVT_6AFR1BF,004812,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 14:53:27,2019-07-05 14:56:15
FXGL,D42,C39YK0B1MKL7,D42-EVT,D42-EVT_6AFR1BF,004782,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 14:25:30,2019-07-05 14:28:17
FXGL,D42,C39YK0B1MKL7,D42-EVT,D42-EVT_6AFR1BF,004782,FXGL_C03-3F-DQE_11_QT1-PREBURN,FAIL,2019-07-05 14:29:44,2019-07-05 14:32:31
FXGL,D42,C39YK0B1MKL7,D42-EVT,D42-EVT_6AFR1BF,004782,FXGL_C03-3F-DQE_3_QT1-PREBURN,FAIL,2019-07-05 14:33:27,2019-07-05 14:36:13
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:19:25,2019-07-05 16:20:03
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:20:46,2019-07-05 16:21:26
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:21:34,2019-07-05 16:22:14
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:22:21,2019-07-05 16:23:01
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:23:10,2019-07-05 16:23:49
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:23:57,2019-07-05 16:24:37
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:24:48,2019-07-05 16:25:28
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:25:45,2019-07-05 16:26:25
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:26:38,2019-07-05 16:27:17
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:27:40,2019-07-05 16:28:20
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:28:44,2019-07-05 16:29:25
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:29:33,2019-07-05 16:30:15
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:30:22,2019-07-05 16:31:03
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:31:16,2019-07-05 16:31:57
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:32:03,2019-07-05 16:32:45
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:32:55,2019-07-05 16:33:36
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:33:43,2019-07-05 16:34:24
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:34:31,2019-07-05 16:35:13
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:35:20,2019-07-05 16:36:01
FXGL,D42,C39YR00MN2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000979,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:36:14,2019-07-05 16:36:55
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:15:16,2019-07-05 14:15:56
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:16:06,2019-07-05 14:16:45
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:16:53,2019-07-05 14:17:32
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:17:39,2019-07-05 14:18:18
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:18:25,2019-07-05 14:19:04
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:19:11,2019-07-05 14:19:50
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:19:56,2019-07-05 14:20:34
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:20:41,2019-07-05 14:21:19
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:21:27,2019-07-05 14:22:06
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:22:13,2019-07-05 14:22:53
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:22:59,2019-07-05 14:23:38
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:24:02,2019-07-05 14:24:43
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:24:50,2019-07-05 14:25:30
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:25:37,2019-07-05 14:26:17
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:26:25,2019-07-05 14:27:06
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:27:13,2019-07-05 14:27:54
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:28:02,2019-07-05 14:28:43
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:28:53,2019-07-05 14:29:33
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:29:40,2019-07-05 14:30:21
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:30:28,2019-07-05 14:31:08
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:31:20,2019-07-05 14:32:01
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:19:28,2019-07-05 16:20:06
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:20:49,2019-07-05 16:21:30
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:21:37,2019-07-05 16:22:18
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:22:25,2019-07-05 16:23:05
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:23:13,2019-07-05 16:23:53
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:24:00,2019-07-05 16:24:40
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:24:50,2019-07-05 16:25:30
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:25:46,2019-07-05 16:26:27
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:26:39,2019-07-05 16:27:20
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:27:42,2019-07-05 16:28:22
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:28:42,2019-07-05 16:29:22
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:29:32,2019-07-05 16:30:13
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:30:21,2019-07-05 16:31:01
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:31:09,2019-07-05 16:31:48
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:31:57,2019-07-05 16:32:37
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:32:45,2019-07-05 16:33:25
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:33:32,2019-07-05 16:34:12
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:34:22,2019-07-05 16:35:02
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:35:10,2019-07-05 16:35:51
FXGL,D42,C39YR011N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000993,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 16:36:00,2019-07-05 16:36:40
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:51:01,2019-07-05 14:51:37
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:51:43,2019-07-05 14:52:21
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:52:28,2019-07-05 14:53:06
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:53:13,2019-07-05 14:53:51
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:53:57,2019-07-05 14:54:35
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:54:42,2019-07-05 14:55:21
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:55:28,2019-07-05 14:56:06
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:56:12,2019-07-05 14:56:50
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:56:57,2019-07-05 14:57:35
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:57:42,2019-07-05 14:58:20
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 14:58:45,2019-07-05 14:59:25
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 15:00:43,2019-07-05 15:01:23
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 15:01:31,2019-07-05 15:02:11
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 15:02:18,2019-07-05 15:02:58
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 15:03:16,2019-07-05 15:03:56
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 15:04:07,2019-07-05 15:04:48
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 15:04:56,2019-07-05 15:05:36
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 15:05:45,2019-07-05 15:06:25
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 15:06:32,2019-07-05 15:07:12
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03B_2_QT1-PREBURN,PASS,2019-07-05 15:07:21,2019-07-05 15:08:01
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:12:17,2019-07-05 15:12:57
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:14:04,2019-07-05 15:14:45
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:14:55,2019-07-05 15:15:35
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:15:48,2019-07-05 15:16:29
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:16:47,2019-07-05 15:17:27
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:17:37,2019-07-05 15:18:18
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:18:26,2019-07-05 15:19:07
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:19:24,2019-07-05 15:20:04
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:20:13,2019-07-05 15:20:53
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:21:01,2019-07-05 15:21:42
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:22:04,2019-07-05 15:22:43
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:22:51,2019-07-05 15:23:31
FXGL,D42,C39YR016N2RR,D42-CARRIERMINI,D42-CARRIERMINI_1M25W,000998,FXGL_C03-5FT-03A_1_QT1-PREBURN,PASS,2019-07-05 15:23:38,2019-07-05 15:24:17
