Site,Product,SerialNumber,Special Build Name,Special Build Description,Unit Number,Station ID,Test Pass/Fail Status,StartTime,EndTime
FXGL,D43,G6TYW01FN39K,D43-CRB,D43-CRB_7G27G3,005507,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 06:12:38,2019-07-05 06:12:39
FXGL,D43,G6TYW01GN391,D43-CRB,D43-CRB_8G14G,004913,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:47:41,2019-07-05 02:47:42
FXGL,D43,G6TYW01JN391,D43-CRB,D43-CRB_8G14G,004915,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:39:52,2019-07-05 02:39:53
FXGL,D43,G6TYW01MN391,D43-CRB,D43-CRB_8G14G,004918,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:42:20,2019-07-05 02:42:21
FXGL,D43,G6TYW01RN391,D43-CRB,D43-CRB_8G14G,004892,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:42:32,2019-07-05 02:42:33
FXGL,D43,G6TYW01SN391,D43-CRB,D43-CRB_8G14G,004893,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:44:39,2019-07-05 02:44:40
FXGL,D43,G6TYW022N39K,D43-CRB,D43-CRB_7G27G3,005487,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 05:28:19,2019-07-05 05:28:20
FXGL,D43,G6TYW02EN39K,D43-CRB,D43-CRB_7G27G3,005475,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 06:25:34,2019-07-05 06:25:35
FXGL,D43,G6TYW04QN38N,D43-CRB,D43-CRB_9G29G3,005726,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:43:52,2019-07-05 02:43:53
FXGL,D43,G6TYW04XN38N,D43-CRB,D43-CRB_9G29G3,005733,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:19:59,2019-07-05 02:20:00
FXGL,D43,G6TYW05XN38N,D43-CRB,D43-CRB_9G29G3,005764,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:40:46,2019-07-05 02:40:47
FXGL,D43,G6TYW05ZN38N,D43-CRB,D43-CRB_9G29G3,005766,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:36:32,2019-07-05 02:36:33
FXGL,D43,G6TYW060N38N,D43-CRB,D43-CRB_9G29G3,005767,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:55:50,2019-07-05 02:55:51
FXGL,D43,G6TYW067N38N,D43-CRB,D43-CRB_9G29G3,005774,FXGL_C02-2F-BIR_1_BURNIN,FAIL,2019-07-05 02:42:44,2019-07-05 02:42:45
FXGL,D43,G6TZ1001N38Y,,,,FXGL_C07-3F-BIR_1_BURNIN,PASS,2019-07-05 20:16:38,2019-07-05 20:17:00
FXGL,D43,G6TZ1001N393,,,,FXGL_C07-3F-BIR_2_BURNIN,PASS,2019-07-05 01:27:10,2019-07-05 01:27:38
FXGL,D43,G6TZ1001N399,,,,FXGL_C07-3F-BIR_1_BURNIN,PASS,2019-07-05 09:40:16,2019-07-05 09:40:35
